dataset_id,zone_id,municipio,province,current_confidences,current_distributors,source_names,recommendation,reason,next_step
galicia,municipality:pontevedra::redondela,Redondela,Pontevedra,verified_partial,"UFD Distribución Electricidad, S.A.",DOG 109/2024 UFD en Redondela,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::ribadumia,Ribadumia,Pontevedra,regional_default,"UFD Distribución Electricidad, S.A.",UFD/Naturgy presencia regional Galicia,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:pontevedra::rodeiro,Rodeiro,Pontevedra,regional_default,"UFD Distribución Electricidad, S.A.",UFD/Naturgy presencia regional Galicia,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
galicia,municipality:pontevedra::salceda_de_caselas,Salceda de Caselas,Pontevedra,verified_partial,Sociedad Electricista de Tui S.A.,APYDE ficha pública,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::salvaterra_de_mino,Salvaterra de Miño,Pontevedra,verified_partial,"Electra Alto Miño Distribuidora de Energía, S.L. | UFD Distribución Electricidad, S.A.",DOG 170/2025 UFD en Salvaterra de Miño | DOG 51/2018 Electra Alto Miño,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::sanxenxo,Sanxenxo,Pontevedra,verified_partial,"UFD Distribución Electricidad, S.A.",DOG 39/2026 UFD en Sanxenxo,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::silleda,Silleda,Pontevedra,verified_partial,Eléctrica de Gres S.L.,APYDE ficha pública,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::soutomaior,Soutomaior,Pontevedra,verified_partial,"UFD Distribución Electricidad, S.A.",DOG 240/2023 UFD en Soutomaior,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::tomino,Tomiño,Pontevedra,verified_partial,Sociedad Electricista de Tui S.A.,APYDE ficha pública,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::tui,Tui,Pontevedra,verified_partial,Sociedad Electricista de Tui S.A.,APYDE ficha pública,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::valga,Valga,Pontevedra,verified_partial,"UFD Distribución Electricidad, S.A.",DOG 162/2025 UFD en Valga,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::vigo,Vigo,Pontevedra,verified_partial,"UFD Distribución Electricidad, S.A.",DOG 68/2026 UFD en Vigo,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::vila_de_cruces,Vila de Cruces,Pontevedra,verified_partial,Eléctrica de Gres S.L.,APYDE ficha pública,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::vilaboa,Vilaboa,Pontevedra,verified_partial,"UFD Distribución Electricidad, S.A.",DOG 4/2025 UFD en Vilaboa,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::vilagarcia_de_arousa,Vilagarcía de Arousa,Pontevedra,verified_partial,"UFD Distribución Electricidad, S.A.",DOG 80/2026 UFD en Vilagarcía de Arousa,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
galicia,municipality:pontevedra::vilanova_de_arousa,Vilanova de Arousa,Pontevedra,verified_partial,Compañía de Electrificación S.L.,APYDE ficha pública,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
asturias,municipality:asturias::allande,Allande,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::aller,Aller,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::amieva,Amieva,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::aviles,Avilés,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::belmonte_de_miranda,Belmonte de Miranda,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::bimenes,Bimenes,Asturias,regional_default | verified_partial,"E-REDES Distribución | Electra de Carbayín, S.A.U.",E-REDES — información pública distribuidora | Electra de Carbayín — área de distribución,keep_verified_partial,Mantener como pista parcial verificada.,Solo mejorar si aparece fuente oficial más directa.
asturias,municipality:asturias::boal,Boal,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::cabrales,Cabrales,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::cabranes,Cabranes,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::candamo,Candamo,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::cangas_de_onis,Cangas de Onís,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::cangas_del_narcea,Cangas del Narcea,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::caravia,Caravia,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::carreno,Carreño,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::caso,Caso,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::castrillon,Castrillón,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::castropol,Castropol,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::coana,Coaña,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::colunga,Colunga,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::corvera_de_asturias,Corvera de Asturias,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::cudillero,Cudillero,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::degana,Degaña,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::el_franco,El Franco,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::gijon,Gijón,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::gozon,Gozón,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::grado,Grado,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::grandas_de_salime,Grandas de Salime,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::ibias,Ibias,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::illano,Illano,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::illas,Illas,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::langreo,Langreo,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::las_regueras,Las Regueras,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::laviana,Laviana,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::lena,Lena,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
asturias,municipality:asturias::llanera,Llanera,Asturias,regional_default,E-REDES Distribución,E-REDES — información pública distribuidora,keep_regional_orientation,Mantener como orientación regional.,No subir a verified_partial sin fuente municipal/zonal.
